34.706009,33.116081
34.681279,33.038879
35.1658,33.3822
34.95398333,33.65163333
34.6925,33.01538333
35.119612,33.377234
34.693074,33.025846
34.7839,32.406
35.0269,33.98285
35.122355,33.340534
34.805,32.44541667
34.7631,32.44953333
35.025105,34.035299
35.043444,33.994804
35.058393,33.206986
34.991937,33.96196
34.864528,32.379294
34.909094,33.629607
35.1579,33.358068
35.04172,33.840063
35.146893,33.187866
34.670055,33.030746
35.175612,33.373034
35.170191,33.374402
35.156854,33.389026
34.922123,33.636282
34.852781,33.581026
35.13313,33.329338
35.184195,32.681915
34.687006,33.040061
34.698122,33.009215
35.008912,33.39358
34.683127,32.966629
34.939014,33.601698
35.154783,33.331971
34.685832,33.024152
34.742285,33.326538
34.977696,33.838823
35.128667,33.33847
34.673891,33.015811
35.137332,33.350634
35.088858,33.285772
35.065318,32.467592
34.665401,32.904576
34.937023,33.640902
35.143786,33.36403
34.992258,33.683025
35.032195,32.427352
35.116846,33.377618
34.852791,33.455066
34.927328,33.413823
34.68753,33.045896
35.162777,33.347181
35.070157,32.930054
35.15764,33.352016
34.98291,33.71689
34.811703,32.430424
35.183991,33.387964
34.790679,32.421952
35.158249,33.371978
35.015708,33.401891
35.058083,33.535842
35.168024,33.32996
34.70479,33.082823
35.035846,33.977612
34.927671,33.536158
34.935446,33.59272
34.781441,32.444345
35.171615,33.345687
35.138374,33.051492
34.876967,32.35534
35.17265,33.350405
35.176184,33.375973
34.708686,33.038429
34.916785,33.623624
35.155545,33.398449
35.131505,33.361001
34.684173,33.050839
34.697668,33.032372
34.720734,32.535053
35.024897,33.963177
34.93123,33.623506
35.052276,33.387661
35.156596,33.335618
35.153483,33.375317
35.141992,33.368785
35.124774,33.350359
35.023449,33.744123
35.002166,33.380229
34.701008,33.059786
34.745754,32.998862
34.664526,33.015188
34.685318,33.013874
34.776709,32.423126
34.686762,33.015375
35.168758,33.363069
34.971337,33.654541
34.890934,32.957813
35.106167,33.330644
34.761499,32.451182
34.85209153,33.5795308
34.75668519,32.99100463
34.91874915,33.61863346
35.16685792,33.37035204
34.66750508,32.90935751
34.67440351,33.01387586
35.18451389,33.3895
35.05881732,33.20732545
35.02261582,33.98493668
35.14878569,33.34656733
35.14816743,33.20349198
34.65751434,33.00021663
35.17238262,33.38804511
34.99815082,33.45473909
35.15656795,33.35806024
35.17235465,33.32325787
34.72646759,33.20536574
34.87672128,32.48226369
35.16231481,33.36668519
34.67204047,33.0372435
35.13705341,33.14173842
34.6979547,33.04352291
35.12922685,33.36407407
35.16280654,33.35727777
35.07873611,33.32544907
35.15544081,33.33370535
34.77813659,32.40684897
35.12872324,33.32475884
35.08101342,33.87341759
35.17558568,33.3730664
34.77612326,32.44264963
35.04616587,33.92900504
35.05525261,33.53291005
34.7180787,33.16342593
34.67539942,32.8429807
34.95208796,33.41925463
35.16807945,33.33187406
35.12161517,33.34042186
35.1424861,33.37453687
34.80189815,32.41338426
35.05667593,33.97100463
34.79956102,32.44108059
34.67399983,33.02318304
34.77799777,32.42366658
35.0692333,32.4743051
35.03253053,33.75778893
35.03424743,33.4088325
35.12385648,33.32211111
35.10614388,33.39691399
35.081014,33.273498
35.16412753,33.33318142
35.01252053,33.8983047
34.68297719,33.04419969
34.69674504,33.06903217
35.1464221,33.32781496
34.70855277,33.12378564
34.94930556,33.31286574
34.68225,32.70249537
34.70230102,33.0279643
35.09769005,33.37929051
34.91101372,33.6136392
34.93858376,33.64153339
34.92554254,33.61586805
34.70437766,33.00331725
34.907092,33.629453
35.1596,33.3456
34.84668333,33.573
35.146567,33.34512
35.14861667,33.35201667
34.991233,32.902827
34.69845,33.072361
35.1601,33.3737
35.1056,33.3644
34.675178,32.697404
34.80214,33.35117
34.993175,33.99039
35.027565,34.031999
34.93068333,33.62813333
34.97021,32.82599
34.873222,33.605219
35.04151667,33.98011667
34.949325,33.647463
35.153083,33.375177
34.92283333,33.6335
35.055571,33.374225
35.014335,33.394406
34.6754556,32.988516
34.65851667,33.0028
34.940097,32.931017
34.941497,33.642206
34.7798,32.4248
34.706675,33.025237
34.87136,32.36097
34.6677,33.0263
34.674485,33.013897
35.185485,33.39097
35.162387,33.35887
35.02498333,33.77823333
34.795864,33.346365
34.6708,32.9342
35.138114,33.053639
35.021017,33.945449
35.1267,33.3377
34.6901,33.0733
35.171026,33.34434
35.143044,33.374496
34.67531667,33.0203
35.168195,33.39786
35.1735,33.3723
35.00248333,33.88023333
35.1096,33.3779
35.1591,33.35478333
34.86518333,33.30683333
34.80268333,33.51053333
34.6921,33.0352
34.876254,33.595478
34.673561,33.02208
35.14405,33.36443
34.91728333,33.62233333
35.17211667,33.34798333
35.1727,33.3726
35.148666,33.212235
35.0424,33.387107
35.035702,32.427888
35.17131667,33.3369
35.036047,32.429827
34.981977,33.776835
34.695169,33.045024
34.8843,32.8633
34.721313,33.199702
35.17763,32.69205
34.684808,33.027048
35.162832,33.35741
34.92598333,33.54103333
34.91798333,33.62123333
34.976892,33.84441667
34.759422,32.434744
35.128309,33.325049
34.8435467,32.9093533
34.7607,32.8449
35.1609,33.3711
34.75458333,33.31711667
34.977419,33.847539
35.078424,33.381658
35.07041667,33.9607
34.92536667,33.60203333
34.681925,33.041939
34.829318,33.392834
34.919501,33.636545
34.758,32.45901667
35.045472,33.25463889
34.861667,33.57580556
35.080333,33.30513889
35.09875,33.31522222
35.044028,33.84044444
35.114611,33.28791667
34.799083,32.40002778
35.137167,33.21402778
34.727105,32.569073
