Long-Lat
33.6480,34.9498
33.0863,34.7072
33.6388,34.9441
33.6482,34.9498
33.0877,34.7077
33.0545,34.6816
33.6483,34.9500
33.6389,34.9445
33.6483,34.9499
33.0546,34.6816
33.0546,34.6816
33.6388,34.9441
33.6483,34.9500
33.3539,35.1477
33.3544,35.1694
33.3540,35.1692
33.6278,34.9641
33.5768,34.9370
33.6388,34.9441
33.6293,34.9589
33.6485,34.9501
33.6305,34.9039
33.6485,34.9503
33.6482,34.9500
33.0546,34.6815
33.0904,34.7072
33.6388,34.9441
33.3041,35.1325
32.9025,34.9922
32.8980,34.9980
33.3648,35.1145
33.3289,34.7631
33.0546,34.6816
33.6390,34.9443
33.6294,34.9589
33.6366,34.9251
33.6388,34.9441
33.0546,34.6815
33.6390,34.9442
33.6484,34.9499
33.6293,34.9589
33.3445,34.7915
33.0546,34.6816
33.6388,34.9441
33.2969,34.7473
33.0546,34.6815
33.6483,34.9500
33.3683,35.0590
33.3646,35.1641
33.6388,34.9446
33.6388,34.9441
33.3544,35.1694
33.3524,35.1737
33.6483,34.9500
33.1848,34.7196
33.0546,34.6816
33.0880,34.7079
33.6388,34.9446
33.3041,35.1325
33.1346,35.1369
33.6293,34.9589
33.4343,34.8451
33.0386,34.6869
33.0118,34.6751
33.2531,34.7227
33.3299,34.7640
33.0546,34.6816
33.6388,34.9441
33.2963,34.7471
33.0546,34.6816
33.0545,34.6817
33.0899,34.7073
33.6293,34.9589
33.5980,34.9630
33.1344,35.1370
33.6459,34.9479
33.0546,34.6816
33.6388,34.9441
33.6399,34.9434
33.0546,34.6815
33.0905,34.7072
33.3132,35.1012
33.1790,35.0261
33.1790,35.0261
33.3451,35.0628
33.6388,34.9441
33.3294,34.7635
33.0546,34.6816
33.6305,34.9039
33.6388,34.9441
33.0546,34.6815
33.6389,34.9445
33.3350,35.1687
33.3713,35.1719
33.3711,35.1718
33.6598,34.9739
33.9611,35.0682
33.5695,34.9170
33.0118,34.6751
33.0546,34.6816
33.6389,34.9445
33.3331,35.1182
33.3391,35.1713
33.5983,34.9323
33.4342,34.8450
32.6412,34.6682
32.4361,34.7931
33.6389,34.9445
33.3255,34.7600
33.0114,34.6716
33.0546,34.6815
33.6388,34.9441
33.0546,34.6816
33.6388,34.9442
33.5767,34.9369
33.5767,34.9370
33.5767,34.9369
33.2982,34.7478
33.0304,34.6999
33.0118,34.6751
33.6365,34.9251
33.3276,34.7619
33.0546,34.6816
33.6388,34.9446
33.6389,34.9445
33.3683,35.0590
33.3544,35.1694
33.6388,34.9441
33.2970,34.7473
33.0546,34.6815
33.0883,34.7078
33.3350,35.1687
33.3524,35.1738
33.3749,35.1375
33.6389,34.9445
33.6390,34.9443
33.3390,35.1713
33.3646,35.1641
33.6555,34.9722
33.0546,34.6816
33.0889,34.7076
33.3713,35.1718
33.3738,35.1757
33.3747,35.1404
33.6389,34.9445
33.3231,34.7582
33.0343,34.6977
33.0546,34.6815
33.6483,34.9500
33.6389,34.9443
33.0546,34.6816
33.6388,34.9441
33.6389,34.9441
33.6388,34.9442
33.6388,34.9442
33.6389,34.9443
33.6389,34.9443
33.6389,34.9443
33.6480,34.9497
33.6388,34.9446
33.0114,34.6715
33.6485,34.9502
32.9721,34.6817
32.9721,34.6817
33.6389,34.9445
33.6389,34.9443
33.6389,34.9443
33.6480,34.9497
33.6388,34.9447
32.9739,34.6537
33.6484,34.9500
33.6389,34.9447
33.3331,35.1182
33.6389,34.9445
33.6389,34.9443
33.6480,34.9497
32.9721,34.6817
33.6483,34.9500
33.6389,34.9447
33.9611,35.0681
33.6483,34.9500
33.0344,34.6976
33.0343,34.6977
33.6389,34.9445
33.6389,34.9443
33.6484,34.9500
32.9721,34.6817
32.9721,34.6817
33.6388,34.9446
33.6388,34.9446
33.6484,34.9500
33.6389,34.9447
32.4520,34.8193
33.6389,34.9445
33.6389,34.9443
33.6480,34.9497
33.0114,34.6715
33.6485,34.9499
33.6388,34.9447
33.3391,35.1713
33.3331,35.1182
33.0717,34.6896
33.6389,34.9445
33.6389,34.9443
33.6388,34.9447
33.0304,34.6999
33.6483,34.9500
32.9721,34.6817
33.6389,34.9445
33.6389,34.9443
33.6480,34.9497
33.0114,34.6715
33.6483,34.9500
32.9721,34.6817
33.6390,34.9445
33.6389,34.9443
33.6388,34.9447
33.1344,35.1370
33.1345,35.1370
33.6484,34.9500
33.6388,34.9447
33.9611,35.0682
33.6484,34.9500
33.6389,34.9447
33.0343,34.6977
33.6389,34.9445
33.6389,34.9443
33.6389,34.9446
33.0114,34.6715
33.0115,34.6715
33.6485,34.9499
32.9721,34.6817
33.6389,34.9445
33.6389,34.9443
33.6481,34.9498
33.0115,34.6715
33.6484,34.9500
33.4976,34.8664
33.6485,34.9499
33.6389,34.9447
32.4520,34.8194
32.4240,34.7778
33.6389,34.9445
33.6389,34.9443
33.6388,34.9445
33.6389,34.9443
33.6389,34.9443
33.0114,34.6715
33.6388,34.9447
32.4240,34.7778
32.4270,35.0359
32.4270,35.0358
33.6389,34.9445
33.6389,34.9443
32.9721,34.6817
33.6389,34.9443
33.6389,34.9443
33.8687,34.9679
33.8687,34.9679
33.8688,34.9679
33.6388,34.9446
33.6388,34.9446
33.6388,34.9446
33.6389,34.9445
33.6389,34.9443
33.6480,34.9497
33.0717,34.6895
33.6484,34.9500
33.0114,34.6716
33.6389,34.9445
33.6389,34.9445
33.6389,34.9443
33.6480,34.9497
32.9739,34.6537
33.6485,34.9501
33.6388,34.9447
33.4975,34.8664
33.6388,34.9446
33.6388,34.9446
33.6389,34.9443
33.6481,34.9497
33.6388,34.9447
33.0114,34.6715
33.0114,34.6716
33.6389,34.9443
33.6389,34.9443
33.6388,34.9447
33.0343,34.6977
33.0343,34.6977
33.6389,34.9445
33.6389,34.9443
32.9721,34.6817
32.9721,34.6817
33.6483,34.9500
33.6293,34.9588
33.6388,34.9446
33.6389,34.9443
33.6389,34.9443
33.0114,34.6715
33.6484,34.9500
32.9721,34.6817
33.6389,34.9445
33.6389,34.9445
33.6389,34.9443
33.6389,34.9443
33.6388,34.9446
33.0114,34.6716
33.6483,34.9500
33.6388,34.9447
33.4975,34.8664
33.6484,34.9500
33.6293,34.9588
33.6388,34.9446
33.6389,34.9443
33.6480,34.9497
32.9721,34.6817
33.5771,34.9373
33.5770,34.9372
33.6374,34.9254
33.6390,34.9445
33.6389,34.9443
33.6484,34.9499
33.0114,34.6716
33.6485,34.9500
33.6388,34.9447
32.9129,34.8617
33.6389,34.9445
33.6389,34.9445
33.6389,34.9443
32.9721,34.6817
33.6483,34.9500
33.6389,34.9447
33.3684,35.0591
33.3330,35.1182
